OriginAirportID,DestAirportID,delay_chance
14107,14730,0.22727272727272727
11292,11697,0.22727272727272727
13244,11278,0.22727272727272727
13303,12892,0.2268041237113402
12889,11292,0.2268041237113402
12478,12892,0.22664624808575803
11057,10397,0.22660098522167488
10693,12889,0.22641509433962265
10721,12892,0.22641509433962265
11618,12892,0.22615803814713897
12892,10140,0.22598870056497175
11298,10397,0.22580645161290322
14492,12264,0.22580645161290322
14107,10821,0.22580645161290322
14771,15376,0.22580645161290322
13930,12173,0.22580645161290322
12266,13930,0.22572178477690288
11433,11298,0.22564102564102564
12889,10140,0.22522522522522523
11292,13495,0.22522522522522523
12264,14771,0.22519083969465647
10397,15376,0.225
15016,13495,0.225
11292,11057,0.225
13204,10821,0.22477064220183487
11298,13303,0.22439024390243903
11298,10693,0.22435897435897437
14843,11057,0.22413793103448276
15304,13303,0.224
15304,12191,0.22388059701492538
11618,10693,0.22377622377622378
14100,13204,0.2236842105263158
13198,11292,0.2233502538071066
12266,13851,0.2230769230769231
13930,14057,0.2229299363057325
12266,14570,0.2222222222222222
13303,11042,0.2222222222222222
13244,10693,0.2222222222222222
14307,11292,0.2222222222222222
13204,12889,0.2222222222222222
12266,10299,0.2222222222222222
12889,11042,0.2222222222222222
14679,15016,0.2222222222222222
13232,13198,0.2222222222222222
13931,12953,0.2222222222222222
14027,10529,0.2222222222222222
11697,12339,0.2222222222222222
13342,10721,0.2222222222222222
13495,13198,0.2222222222222222
12191,14683,0.2222222222222222
14679,10693,0.2222222222222222
13931,12451,0.2222222222222222
13204,11292,0.22162162162162163
10140,11292,0.22162162162162163
11433,11193,0.22142857142857142
11433,11292,0.22137404580152673
12191,13232,0.22137404580152673
14908,11292,0.22119815668202766
14107,10423,0.22099447513812154
14843,15304,0.22093023255813954
12889,13198,0.22077922077922077
12889,14107,0.22074468085106383
10529,13232,0.22058823529411764
13891,11298,0.22058823529411764
11066,11618,0.22058823529411764
13204,12892,0.2204724409448819
11298,14908,0.22043010752688172
14027,10721,0.22033898305084745
13796,14107,0.22009569377990432
15016,10721,0.22
13244,12953,0.22
12889,14122,0.22
13930,13303,0.21962616822429906
10397,14100,0.21957671957671956
10299,11292,0.21951219512195122
11057,14843,0.21951219512195122
12266,11618,0.21940928270042195
12892,13796,0.21929824561403508
12892,12266,0.21929824561403508
13796,13891,0.2191780821917808
12889,13342,0.2191780821917808
11278,11697,0.21904761904761905
11292,14679,0.21888412017167383
15304,10721,0.21875
13303,13930,0.21875
10693,10423,0.21875
11298,12266,0.21839080459770116
13487,13342,0.21839080459770116
13244,11193,0.21818181818181817
14100,12953,0.21818181818181817
11697,10529,0.21818181818181817
12953,13495,0.21818181818181817
12451,11298,0.21794871794871795
13303,11057,0.2178988326848249
14747,14893,0.21764705882352942
13495,15304,0.21739130434782608
14057,10721,0.21739130434782608
14057,11278,0.21739130434782608
10529,14027,0.21739130434782608
11697,13487,0.21739130434782608
11697,11042,0.21739130434782608
11618,14027,0.2169811320754717
12451,13930,0.21686746987951808
13303,12889,0.21686746987951808
12264,10721,0.21678321678321677
10140,13796,0.21666666666666667
14107,13198,0.21666666666666667
11298,10529,0.21666666666666667
14747,12478,0.21666666666666667
11042,13342,0.21666666666666667
11697,10821,0.21649484536082475
14747,13930,0.21646341463414634
11057,11433,0.21645021645021645
14122,14107,0.21621621621621623
12264,12451,0.21621621621621623
10821,12451,0.21621621621621623
14683,13204,0.21621621621621623
11697,14100,0.21621621621621623
14869,11292,0.21579961464354527
12953,13232,0.21568627450980393
13487,14683,0.21568627450980393
14730,11057,0.21568627450980393
12892,12478,0.2155887230514096
14771,11057,0.21551724137931033
12191,10423,0.21551724137931033
12266,11278,0.2152777777777778
13232,11433,0.21524663677130046
12892,12889,0.21522693997071743
12889,12892,0.2148997134670487
12889,14100,0.21487603305785125
14492,13930,0.21476510067114093
14100,11433,0.21476510067114093
15016,13930,0.21468926553672316
10397,13931,0.2146341463414634
12264,14843,0.21428571428571427
12954,10721,0.21428571428571427
10397,13851,0.21428571428571427
14027,11298,0.21428571428571427
11278,14057,0.21428571428571427
13303,14107,0.21428571428571427
14122,11292,0.21428571428571427
12478,10721,0.2140845070422535
10423,13930,0.21333333333333335
11292,14747,0.21306818181818182
12339,12478,0.2127659574468085
14747,12173,0.2127659574468085
14570,12889,0.21224489795918366
14307,13232,0.21212121212121213
12266,10693,0.211864406779661
12173,11298,0.21153846153846154
11292,10800,0.21153846153846154
11193,10529,0.21153846153846154
10140,12191,0.2112676056338028
14771,14057,0.2111111111111111
13342,11292,0.2108843537414966
11433,10721,0.21052631578947367
12173,14893,0.21052631578947367
14307,14100,0.21052631578947367
14771,10140,0.21052631578947367
10140,13198,0.21052631578947367
11298,14635,0.21052631578947367
11057,13244,0.21019108280254778
11292,15376,0.21008403361344538
13495,11618,0.20987654320987653
13487,14057,0.20987654320987653
13796,14747,0.20982142857142858
14747,11618,0.20967741935483872
11057,13204,0.20952380952380953
13198,13232,0.20952380952380953
14100,10721,0.20945945945945946
12266,10397,0.20938628158844766
11298,13931,0.20930232558139536
13487,15016,0.20930232558139536
11057,11193,0.20930232558139536
14100,13495,0.20930232558139536
12191,13198,0.20930232558139536
11042,14524,0.20930232558139536
13930,14107,0.20912547528517111
14100,14107,0.2088607594936709
12889,10800,0.20851063829787234
14730,13487,0.20833333333333334
13830,14057,0.20833333333333334
13204,15016,0.20833333333333334
12953,13244,0.20833333333333334
13303,10529,0.20833333333333334
10721,12954,0.20833333333333334
12264,11298,0.20833333333333334
14107,11298,0.20833333333333334
14771,11278,0.20833333333333334
10529,11618,0.20833333333333334
15304,11066,0.20833333333333334
12264,14869,0.20833333333333334
10721,10821,0.2080745341614907
11057,14635,0.2079207920792079
13232,14635,0.2077922077922078
10693,13198,0.2077922077922078
14679,14893,0.20772946859903382
15016,13232,0.20754716981132076
10821,12266,0.20754716981132076
11298,13851,0.2074468085106383
14679,11618,0.2073170731707317
11298,11433,0.20725388601036268
12889,13930,0.20725388601036268
10693,10397,0.20725388601036268
12889,14893,0.20714285714285716
10140,14679,0.20689655172413793
13204,14730,0.20689655172413793
11259,14683,0.20689655172413793
13198,12266,0.20689655172413793
12264,13232,0.20689655172413793
13204,12953,0.20675105485232068
11057,10821,0.20657276995305165
15376,12889,0.20652173913043478
14492,13487,0.20634920634920634
14100,14027,0.20634920634920634
10821,10693,0.20610687022900764
13244,13198,0.20588235294117646
13204,12191,0.20588235294117646
11433,15016,0.20512820512820512
13198,13487,0.20512820512820512
11259,12191,0.20512820512820512
14679,10423,0.20512820512820512
14524,12953,0.20512820512820512
10140,12889,0.20491803278688525
13891,14831,0.20491803278688525
10821,13930,0.20454545454545456
11057,14869,0.20454545454545456
14679,10821,0.20454545454545456
11278,15304,0.20437956204379562
10693,12892,0.20430107526881722
13830,14747,0.20408163265306123
11278,11057,0.20382165605095542
13871,11292,0.20382165605095542
11292,13204,0.2037037037037037
14843,13204,0.2033898305084746
14831,12892,0.2030360531309298
13303,15304,0.20300751879699247
11292,14908,0.2028301886792453
13796,10800,0.20279720279720279
14747,11298,0.20276497695852536
10693,15304,0.20270270270270271
13342,13204,0.20270270270270271
14908,13930,0.20261437908496732
12953,11433,0.20261437908496732
10397,14027,0.20253164556962025
11618,12339,0.20253164556962025
13495,13204,0.20224719101123595
11042,10821,0.20192307692307693
11697,15304,0.20192307692307693
13232,10397,0.20180722891566266
13851,12266,0.20168067226890757
11057,13931,0.20168067226890757
14107,14908,0.20152091254752852
10721,12953,0.20149253731343283
11292,12266,0.20134228187919462
14679,13930,0.2012987012987013
12889,14057,0.20121951219512196
15304,11057,0.20118343195266272
12892,14893,0.2010178117048346
11278,11298,0.20095693779904306
10397,13232,0.20058997050147492
13232,14908,0.2
13198,13244,0.2
10721,13342,0.2
11292,13244,0.2
14730,13303,0.2
15016,14683,0.2
11433,14307,0.2
11057,15016,0.2
11193,14771,0.2
14683,14747,0.2
15016,14679,0.2
15016,14730,0.2
14107,13830,0.2
14635,14122,0.2
11042,10423,0.2
10792,12478,0.2
11259,13495,0.2
13851,12889,0.2
11298,14893,0.2
11066,11292,0.2
11193,12451,0.2
13830,11298,0.2
14683,14100,0.2
13931,15304,0.2
15304,10792,0.2
10693,13495,0.2
10721,10693,0.2
12953,12266,0.2
14492,10529,0.2
10423,11057,0.2
12339,13204,0.2
11042,12478,0.2
13342,13198,0.2
12339,12889,0.2
12264,13495,0.2
12264,11193,0.2
13342,15016,0.2
14831,10721,0.2
12339,11298,0.2
13931,13232,0.2
10397,14524,0.1992619926199262
10397,14683,0.19911504424778761
11292,12264,0.19895287958115182
12953,11298,0.19863013698630136
14771,14747,0.1985981308411215
12889,14747,0.19858156028368795
11057,10693,0.19852941176470587
12339,11292,0.1984732824427481
13204,10397,0.19814814814814816
14100,14492,0.19801980198019803
11433,14524,0.1978021978021978
10693,11278,0.1978021978021978
12953,13342,0.1978021978021978
13342,12953,0.19767441860465115
10397,11697,0.19759036144578312
14524,11433,0.19753086419753085
12264,10397,0.19736842105263158
11433,13244,0.19736842105263158
13204,12266,0.19718309859154928
15304,14107,0.19718309859154928
11193,14100,0.19696969696969696
11057,14747,0.19696969696969696
12478,14635,0.19696969696969696
11697,14771,0.19672131147540983
14107,11066,0.19672131147540983
13244,11298,0.19672131147540983
10397,14107,0.19665271966527198
14679,15376,0.19642857142857142
13871,11057,0.19642857142857142
13303,12266,0.19631901840490798
13930,14635,0.19607843137254902
11066,10821,0.1958762886597938
14869,13204,0.1956521739130435
12266,14893,0.1956521739130435
12953,14027,0.1956521739130435
10397,13204,0.19556451612903225
13198,15016,0.19540229885057472
10140,11298,0.19540229885057472
14100,14122,0.1951219512195122
14100,10821,0.1951219512195122
14635,12266,0.1951219512195122
10721,13303,0.1951219512195122
14679,14683,0.1951219512195122
10693,14100,0.1951219512195122
14492,12266,0.1951219512195122
12264,13198,0.1951219512195122
13204,10721,0.195
14524,11298,0.19444444444444445
13342,11042,0.19444444444444445
11193,14869,0.19444444444444445
14492,13244,0.19444444444444445
10397,12889,0.19433198380566802
13204,10529,0.1941747572815534
11433,13198,0.19402985074626866
15304,10693,0.19402985074626866
12892,11697,0.19387755102040816
15016,13303,0.1935483870967742
13198,11057,0.1935483870967742
12173,13796,0.1935483870967742
11618,14122,0.1935483870967742
10397,12451,0.19298245614035087
14747,11292,0.19273743016759776
15016,10821,0.1926605504587156
10529,13204,0.19230769230769232
12266,11292,0.19230769230769232
10299,14107,0.19230769230769232
10397,11057,0.19230769230769232
11298,14747,0.1921182266009852
12954,12889,0.19148936170212766
13891,14893,0.19135802469135801
12892,14107,0.19133574007220217
11433,13487,0.1912568306010929
14679,10140,0.19117647058823528
13871,11298,0.19090909090909092
11433,10792,0.19090909090909092
14107,10140,0.19063545150501673
14057,11292,0.19047619047619047
12889,14683,0.19047619047619047
14122,10821,0.19047619047619047
11066,10397,0.19047619047619047
15304,10821,0.19047619047619047
10397,14831,0.19047619047619047
13930,14893,0.19047619047619047
15016,15304,0.19047619047619047
10721,10397,0.19047619047619047
14683,14771,0.19047619047619047
12191,14122,0.19047619047619047
13198,12892,0.19047619047619047
10792,13204,0.19047619047619047
12173,14831,0.19047619047619047
13303,13244,0.19047619047619047
13495,12478,0.19047619047619047
14730,12889,0.19047619047619047
14683,11259,0.18992248062015504
10397,13303,0.1897810218978102
14122,13232,0.1896551724137931
10397,14635,0.18951612903225806
10397,12264,0.18951612903225806
14570,12892,0.18947368421052632
11066,13232,0.1893939393939394
14831,13930,0.1891891891891892
10397,14843,0.1891891891891892
10721,11042,0.1891891891891892
12266,12264,0.1889763779527559
14307,11057,0.18888888888888888
14730,13232,0.18888888888888888
11697,13495,0.18867924528301888
13930,14747,0.18855218855218855
14107,15016,0.1885245901639344
10397,14057,0.18840579710144928
12339,14107,0.18823529411764706
13204,14107,0.18823529411764706
15016,13198,0.18823529411764706
13930,13204,0.1881720430107527
10423,12892,0.18803418803418803
12892,15376,0.18787878787878787
10397,12266,0.18787878787878787
13495,12191,0.1878453038674033
14771,15016,0.1875
13303,10693,0.1875
11298,13487,0.1875
10792,13232,0.1875
12953,11193,0.1875
14524,13303,0.1875
13204,13303,0.1875
15016,14747,0.1875
14771,12954,0.1875
14679,12264,0.1875
10721,13495,0.1875
14843,10397,0.1875
14679,13830,0.1875
13303,14679,0.1875
13244,11057,0.18705035971223022
14107,10397,0.18691588785046728
15016,14107,0.18691588785046728
11292,14570,0.18681318681318682
10693,11042,0.18681318681318682
12889,11298,0.1867704280155642
12892,14570,0.18666666666666668
10397,13342,0.1865671641791045
11433,11057,0.1864406779661017
12889,13204,0.18604651162790697
10423,12264,0.18604651162790697
14831,14679,0.18592964824120603
14492,10693,0.18571428571428572
12266,10423,0.18556701030927836
11697,11433,0.18556701030927836
12889,12954,0.18556701030927836
10397,11066,0.18552036199095023
13796,10423,0.18518518518518517
14122,13244,0.18518518518518517
13487,10721,0.18518518518518517
13487,10792,0.18518518518518517
14683,13244,0.18518518518518517
12266,14492,0.18518518518518517
10423,13204,0.18518518518518517
10792,14107,0.18518518518518517
12266,13303,0.185
11057,14122,0.18497109826589594
13487,11042,0.18493150684931506
14307,11433,0.18493150684931506
11193,13487,0.18493150684931506
12889,11618,0.18487394957983194
13204,14122,0.18478260869565216
10397,15016,0.18473895582329317
11292,14893,0.18452380952380953
12953,13303,0.18429003021148035
14057,11618,0.18421052631578946
13851,15016,0.18421052631578946
13198,14747,0.18421052631578946
10821,13487,0.18421052631578946
12339,12191,0.18421052631578946
14570,11292,0.1839080459770115
11057,15304,0.1839080459770115
12892,15016,0.1836734693877551
14683,14107,0.18354430379746836
12264,15304,0.18333333333333332
14057,10299,0.18333333333333332
13495,12953,0.18333333333333332
10821,14869,0.18333333333333332
13303,11618,0.18309859154929578
11433,13303,0.18309859154929578
12892,13198,0.18309859154929578
12266,14869,0.18309859154929578
11618,14492,0.1827956989247312
12478,13303,0.1827956989247312
12889,14831,0.18232044198895028
14679,11298,0.18232044198895028
13204,11298,0.18226600985221675
12889,11697,0.18181818181818182
11298,12478,0.18181818181818182
13930,10299,0.18181818181818182
14107,14831,0.18181818181818182
14635,15016,0.18181818181818182
11057,14893,0.18181818181818182
10299,12173,0.18181818181818182
13495,10721,0.18181818181818182
11618,14057,0.18181818181818182
14100,11042,0.18181818181818182
13303,10821,0.18181818181818182
11433,10397,0.1815068493150685
12266,14683,0.1813953488372093
10397,10792,0.18115942028985507
11259,13851,0.18085106382978725
10693,12191,0.18055555555555555
12339,10821,0.18055555555555555
14107,12889,0.18045112781954886
15016,13871,0.18032786885245902
12892,10397,0.18021201413427562
14683,12191,0.18
10397,13487,0.17956656346749225
12266,14635,0.1794871794871795
14893,12892,0.1794871794871795
15304,11697,0.1794871794871795
14908,10397,0.1794871794871795
12889,13495,0.1794871794871795
14027,11057,0.1794871794871795
10140,12266,0.1794871794871795
12892,14831,0.17922606924643583
10423,13232,0.1791044776119403
13204,12264,0.17894736842105263
12266,11057,0.17880794701986755
14771,10821,0.17857142857142858
14100,14635,0.17857142857142858
13204,10423,0.17857142857142858
14831,12889,0.17857142857142858
11042,11057,0.17857142857142858
10423,12954,0.17857142857142858
14747,11433,0.17857142857142858
14893,11298,0.17857142857142858
11066,12264,0.17857142857142858
10397,11298,0.17841409691629956
11433,14771,0.1782178217821782
14107,14893,0.1780821917808219
14307,10397,0.1780821917808219
13244,10397,0.17793594306049823
11057,14492,0.17791411042944785
13495,12889,0.17777777777777778
12191,10397,0.17777777777777778
13303,11298,0.17766497461928935
11697,10397,0.17757009345794392
10721,10792,0.17757009345794392
12266,10140,0.17721518987341772
11618,13204,0.17689530685920576
14107,14869,0.1766304347826087
12266,14057,0.17647058823529413
11697,11066,0.17647058823529413
15016,12478,0.17647058823529413
14492,11042,0.17647058823529413
10397,14307,0.17647058823529413
14747,10821,0.17647058823529413
10721,14679,0.17647058823529413
12889,11278,0.17647058823529413
14100,10529,0.17647058823529413
14100,13487,0.17613636363636365
11298,15016,0.1761006289308176
13204,14100,0.1760797342192691
15016,11433,0.176
14107,10800,0.1759656652360515
15016,11298,0.17587939698492464
12339,12266,0.17582417582417584
11259,15016,0.17575757575757575
13487,11066,0.17567567567567569
11057,13487,0.17557251908396945
11278,13487,0.17543859649122806
15304,11278,0.17543859649122806
11193,15016,0.17543859649122806
11618,11298,0.17532467532467533
14524,12264,0.175
14831,14747,0.175
15016,10693,0.175
10721,14869,0.175
10423,11298,0.17465753424657535
14771,12266,0.17452830188679244
10140,11259,0.174496644295302
11057,14027,0.1744186046511628
14107,13871,0.1744186046511628
13495,13303,0.1744186046511628
14679,14107,0.17415730337078653
14908,14831,0.17415730337078653
14492,10721,0.17412935323383086
11618,11066,0.17391304347826086
14869,10299,0.17391304347826086
14635,12339,0.17391304347826086
13198,10821,0.17391304347826086
14122,12892,0.17391304347826086
14771,13495,0.17391304347826086
12264,13487,0.17391304347826086
14683,11292,0.17391304347826086
14100,10693,0.17391304347826086
10693,13487,0.17391304347826086
14869,12266,0.17391304347826086
13487,13495,0.17391304347826086
15304,10397,0.17381489841986456
14107,14679,0.17366946778711484
11278,13303,0.17341040462427745
10792,11057,0.17333333333333334
13303,13204,0.17318435754189945
14747,14107,0.17307692307692307
13204,13232,0.17307692307692307
12954,14893,0.17307692307692307
10397,10821,0.17298578199052134
12266,14679,0.17293233082706766
15376,12892,0.1728395061728395
11433,13871,0.1728395061728395
14057,11298,0.1728395061728395
14747,12266,0.1724137931034483
10693,13204,0.1724137931034483
10821,11298,0.1724137931034483
13891,12266,0.1724137931034483
12889,13303,0.17204301075268819
12889,12339,0.171875
13487,12339,0.171875
12264,14747,0.171875
11618,14107,0.17164179104477612
10821,11057,0.17154811715481172
11618,14843,0.17142857142857143
13244,12892,0.17142857142857143
14307,12264,0.17142857142857143
14107,14122,0.17142857142857143
14771,10299,0.17142857142857143
10721,11057,0.1712962962962963
12889,11433,0.17123287671232876
14893,11292,0.1708542713567839
12889,11057,0.17073170731707318
10693,11066,0.17073170731707318
15016,11066,0.17073170731707318
11292,14730,0.17073170731707318
12266,14107,0.17061611374407584
10423,10397,0.17058823529411765
10397,10721,0.17058823529411765
11618,10721,0.17049180327868851
14869,12892,0.17034700315457413
13303,11193,0.1702127659574468
10397,10140,0.1702127659574468
10140,12892,0.17010309278350516
10397,11278,0.17006802721088435
10800,13796,0.16988416988416988
14107,15304,0.16981132075471697
10693,14683,0.16981132075471697
14027,10397,0.16972477064220184
10721,11278,0.1696969696969697
11433,13342,0.16964285714285715
12264,14307,0.1694915254237288
15016,13204,0.1694915254237288
12264,14679,0.1694915254237288
14869,14107,0.1694915254237288
11697,11292,0.16923076923076924
11697,13930,0.16901408450704225
12954,13796,0.16901408450704225
10721,14100,0.16893732970027248
14893,12889,0.16883116883116883
10397,15304,0.16880341880341881
12451,10693,0.1686746987951807
11697,12892,0.16853932584269662
12191,11292,0.16842105263157894
10721,14492,0.16842105263157894
12889,10821,0.16831683168316833
14771,10397,0.16744186046511628
11278,10397,0.16704805491990846
12264,14492,0.16666666666666666
13796,14570,0.16666666666666666
13342,13487,0.16666666666666666
14747,13342,0.16666666666666666
13871,11433,0.16666666666666666
14057,14570,0.16666666666666666
14843,11298,0.16666666666666666
14683,11433,0.16666666666666666
11618,12889,0.16666666666666666
12953,12451,0.16666666666666666
10140,14057,0.16666666666666666
10721,12266,0.16666666666666666
11618,13303,0.16666666666666666
14747,10693,0.16666666666666666
14831,10397,0.16666666666666666
12478,11057,0.16666666666666666
11042,10792,0.16666666666666666
10423,10693,0.16666666666666666
13487,13244,0.16666666666666666
11259,12266,0.16666666666666666
13204,13495,0.16666666666666666
10529,11697,0.16666666666666666
10529,12892,0.16666666666666666
13851,11618,0.16666666666666666
14307,11042,0.16666666666666666
10693,11292,0.16666666666666666
13303,13495,0.16666666666666666
14771,13232,0.16666666666666666
14027,11042,0.16666666666666666
11697,13244,0.16666666666666666
12889,10397,0.1660377358490566
14524,10397,0.16597510373443983
14107,14057,0.16585365853658537
12892,11298,0.16568047337278108
11278,11433,0.16551724137931034
15304,11298,0.16546762589928057
15376,11292,0.1651376146788991
15016,11278,0.16494845360824742
14107,14683,0.16470588235294117
11066,11298,0.16470588235294117
10721,14122,0.1643835616438356
13487,10423,0.16393442622950818
11042,13487,0.16393442622950818
14747,12892,0.1638655462184874
14747,10397,0.1638418079096045
12892,13830,0.1638418079096045
11278,10721,0.16382978723404254
11618,10423,0.16363636363636364
13495,10397,0.16352201257861634
10397,11193,0.16339869281045752
13204,11433,0.16339869281045752
11278,14107,0.16326530612244897
13487,13204,0.16326530612244897
13487,13871,0.16296296296296298
13303,14843,0.16292134831460675
14771,11042,0.16279069767441862
14747,11278,0.16279069767441862
13891,12889,0.1623931623931624
13487,10693,0.1623931623931624
10423,14679,0.16216216216216217
13851,11298,0.16216216216216217
10529,15304,0.16216216216216217
13204,14524,0.16216216216216217
10721,11193,0.16216216216216217
12451,13303,0.16216216216216217
12892,14869,0.16176470588235295
13198,13495,0.16129032258064516
14100,14869,0.16129032258064516
11193,11697,0.16129032258064516
12892,14122,0.16129032258064516
10693,13303,0.16129032258064516
11042,10693,0.16091954022988506
11057,13495,0.16071428571428573
11042,14771,0.16071428571428573
14771,13204,0.16071428571428573
12889,14869,0.1606425702811245
10397,12339,0.16015625
14683,11057,0.16
14107,14747,0.16
12266,13931,0.16
13891,14747,0.16
14908,12191,0.16
14492,11697,0.16
13198,12889,0.16
10397,12173,0.16
10721,12191,0.16
11278,13204,0.15979381443298968
10397,12191,0.1597222222222222
13303,11433,0.15942028985507245
13487,14730,0.1590909090909091
13204,13931,0.1590909090909091
12478,14747,0.15873015873015872
11193,13342,0.15873015873015872
13495,10821,0.15873015873015872
15304,13495,0.15853658536585366
13487,11298,0.15853658536585366
11193,11278,0.15789473684210525
14908,14893,0.15789473684210525
14893,13830,0.15789473684210525
15016,13244,0.15789473684210525
14107,13495,0.15789473684210525
11066,12266,0.15789473684210525
12892,14679,0.15780141843971632
10693,11298,0.15730337078651685
11278,11193,0.15714285714285714
10529,11057,0.15702479338842976
12892,11057,0.15702479338842976
14107,11057,0.1569767441860465
12173,12889,0.1568627450980392
13198,11042,0.1568627450980392
15304,11433,0.1568627450980392
14107,12892,0.15669014084507044
10721,13931,0.15625
10721,14747,0.15625
10821,11433,0.15625
11433,11278,0.15625
10529,12264,0.15625
14107,14570,0.15606936416184972
14831,11298,0.1559633027522936
14107,11433,0.15584415584415584
14122,11298,0.15584415584415584
14747,14057,0.15555555555555556
14057,14747,0.15555555555555556
15304,14307,0.15555555555555556
11057,11278,0.15555555555555556
13931,10821,0.1553398058252427
12889,12173,0.15517241379310345
12173,14771,0.15517241379310345
14107,12173,0.15492957746478872
15304,14492,0.15492957746478872
14683,11298,0.15483870967741936
14747,13796,0.15458937198067632
11057,11042,0.15447154471544716
10792,10397,0.15432098765432098
10397,11042,0.15428571428571428
12451,11292,0.15384615384615385
13204,14747,0.15384615384615385
14570,13930,0.15384615384615385
15304,13232,0.15384615384615385
12266,14730,0.15384615384615385
11066,14635,0.15384615384615385
12339,14492,0.15384615384615385
10397,14908,0.15384615384615385
11057,10792,0.15384615384615385
14908,11618,0.15384615384615385
10423,13244,0.15384615384615385
11042,12339,0.15384615384615385
11433,12339,0.15384615384615385
10397,11433,0.15359477124183007
12266,13495,0.15350877192982457
14683,10397,0.15350877192982457
14831,14908,0.15337423312883436
14570,11298,0.15254237288135594
11697,14307,0.15254237288135594
14908,12889,0.152317880794702
10721,14524,0.15151515151515152
14492,11298,0.1511627906976744
14492,13204,0.1511627906976744
10140,14107,0.1511627906976744
11433,11697,0.1511627906976744
14771,12173,0.1510791366906475
14107,13487,0.1510204081632653
15304,12266,0.1509433962264151
13204,11057,0.1504424778761062
11057,12451,0.1503267973856209
13342,10397,0.15021459227467812
11278,13244,0.15
12451,10721,0.15
13487,14893,0.15
11057,13198,0.15
14107,11697,0.15
14100,11697,0.14960629921259844
14122,13204,0.14953271028037382
14492,10397,0.1492063492063492
13198,10397,0.14912280701754385
13487,11278,0.14912280701754385
14831,10800,0.14906832298136646
14831,11292,0.14906832298136646
14679,12892,0.148975791433892
14679,11433,0.14893617021276595
14679,11057,0.14893617021276595
12191,10693,0.14893617021276595
14683,10821,0.14893617021276595
14747,12889,0.14878892733564014
12892,11433,0.1484375
12266,12889,0.14814814814814814
13871,15016,0.14814814814814814
11697,14492,0.14814814814814814
13303,12339,0.14814814814814814
14869,13244,0.14754098360655737
13487,10299,0.14754098360655737
13487,11433,0.14736842105263157
14307,10821,0.14720812182741116
12173,14057,0.14705882352941177
14492,13303,0.14705882352941177
14492,11193,0.14705882352941177
10821,13303,0.14705882352941177
12264,10529,0.14705882352941177
13342,11433,0.14705882352941177
13303,12264,0.14666666666666667
14683,15016,0.14634146341463414
15304,13342,0.14634146341463414
14730,10821,0.14606741573033707
14893,13891,0.145985401459854
10821,11193,0.14583333333333334
13851,10397,0.14583333333333334
12889,10792,0.14545454545454545
14679,10397,0.1452991452991453
13495,13232,0.14516129032258066
14492,13232,0.14492753623188406
11042,11292,0.14492753623188406
12892,12173,0.14487632508833923
15016,10397,0.14468085106382977
12892,13303,0.14457831325301204
12889,13487,0.14393939393939395
11193,13244,0.14285714285714285
13244,11697,0.14285714285714285
11697,12264,0.14285714285714285
14679,13204,0.14285714285714285
14683,14679,0.14285714285714285
14893,12173,0.14285714285714285
12266,13891,0.14285714285714285
12478,10800,0.14285714285714285
13342,12892,0.14285714285714285
11042,15304,0.14285714285714285
11066,11057,0.14285714285714285
11066,11433,0.14285714285714285
14635,10529,0.14285714285714285
13930,14843,0.14285714285714285
10792,15304,0.14285714285714285
12339,14635,0.14285714285714285
14057,12266,0.14285714285714285
10529,12889,0.14285714285714285
12264,12339,0.14285714285714285
10693,13244,0.14285714285714285
13830,14679,0.14285714285714285
12954,12264,0.14285714285714285
14122,10721,0.14285714285714285
12451,12264,0.14285714285714285
13495,12892,0.14285714285714285
10821,13244,0.14285714285714285
13495,11433,0.14285714285714285
12954,12478,0.14285714285714285
10397,14122,0.14224137931034483
12892,14057,0.14220183486238533
15016,13487,0.14189189189189189
13487,12892,0.14184397163120568
14869,13796,0.14184397163120568
14057,14831,0.14166666666666666
14831,14107,0.1415929203539823
12266,11697,0.1414141414141414
12266,10721,0.1414141414141414
11697,11057,0.14136125654450263
14122,11057,0.14124293785310735
14107,13204,0.14084507042253522
14893,14679,0.1407766990291262
12264,13931,0.140625
10721,11433,0.14049586776859505
13487,13198,0.14049586776859505
13871,12889,0.14035087719298245
12892,13204,0.14035087719298245
13495,11057,0.14018691588785046
10693,10821,0.14
12264,12889,0.14
12892,10693,0.14
13796,12889,0.13989637305699482
13487,10397,0.1393939393939394
14122,12266,0.13924050632911392
10423,12478,0.13924050632911392
13796,14908,0.1390728476821192
14893,13930,0.1388888888888889
10397,14747,0.1388888888888889
10423,11433,0.1388888888888889
12339,13487,0.1388888888888889
10800,12889,0.13875598086124402
10529,10821,0.13872832369942195
13204,13244,0.13793103448275862
13931,11057,0.13793103448275862
12451,10397,0.13738019169329074
11618,14908,0.13725490196078433
13487,13851,0.13725490196078433
10397,13244,0.13703703703703704
13342,11278,0.136986301369863
13487,14679,0.136986301369863
12266,14908,0.1368421052631579
12889,12266,0.13664596273291926
14908,14107,0.13653136531365315
11433,14679,0.13636363636363635
13830,14831,0.13636363636363635
14057,14893,0.13636363636363635
12264,13204,0.13636363636363635
10792,10821,0.136
13495,10693,0.13580246913580246
14683,12889,0.13580246913580246
13204,10693,0.13580246913580246
10397,14492,0.1357615894039735
10299,13487,0.13559322033898305
12889,10423,0.13559322033898305
12339,11057,0.13559322033898305
14893,10800,0.13513513513513514
15376,10397,0.13513513513513514
13244,13495,0.13513513513513514
14679,13198,0.13513513513513514
